"","trialnum","subject","numObjects","speed","direction","condition","leftOrRight","offsetXYring0","orderCorrect","trialDurTotal","numTargets","whichIsTarget0","ringToQuery","Direction0","respAdj0","rev0_0","rev0_1","rev0_2","rev0_3","rev0_4","rev0_5","rev0_6","rev0_7","rev0_8","timingBlips","exp","file","trial","outOfCentralArea","maxXdev","blinks","meanX","maxYdev","meanY","RECORDING_SESSION_LABEL","CURRENT_FIX_BLINK_AROUND","CURRENT_FIX_X","CURRENT_FIX_Y","TRIAL_INDEX","TRIAL_LABEL","basicShape","initialDirRing0","whichIsTarget1","Direction1","respAdj1","rev1_0","rev1_1","rev1_2","rev1_3","rev1_4","rev1_5","rev1_6","rev1_7","rev1_8","correct","chanceRate"
"3906",10,"UC",2,1.2,NA,NA,NA,NA,3,4.8080471789,2,0,0,1,0,2.2222,2.9467,4.1118,4.6849,5.7459,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",11,0,29.6,0,413.733333333333,17.5,291.966666666667,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,-999,2.4762,3.3115,3.8346,4.804,5.9865,-999,-999,-999,-999,1,0.5
"3907",11,"UC",2,1.6,NA,NA,NA,NA,3,5.00850345529,2,1,0,-1,0,1.8764,2.785,4.1114,4.7287,5.9431,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",12,0,2.5,0,397.5,5.89999999999998,305.9,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,2.2962,3.5196,4.4158,5.7306,-999,-999,-999,-999,-999,1,0.5
"3908",12,"UC",2,1.2,NA,NA,NA,NA,3,5.09410907015,2,0,1,-1,-999,2.1237,3.6223,4.7412,5.7177,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",13,0,5.80000000000001,0,402.7,8.60000000000002,296.966666666667,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,1.9998,2.9525,3.5943,4.6062,5.2844,-999,-999,-999,-999,1,0.5
"3909",13,"UC",2,1.7,NA,NA,NA,NA,0,4.92158611594,2,1,1,-1,-999,2.3741,3.5398,4.2836,5.6479,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",14,0,4,0,399.6,9.89999999999998,303.9,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,-1,2.405,3.3863,4.2527,5.2146,-999,-999,-999,-999,-999,0,0.5
"39101",14,"UC",2,1.7,NA,NA,NA,NA,3,5.02622436653,2,1,1,1,-999,2.6771,3.3058,4.1441,5.3265,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",15,0,1.19999999999999,0,398.8,12.5,312.5,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,0,2.5871,3.5865,4.5285,5.0395,5.6565,-999,-999,-999,-999,1,0.5
"39111",15,"UC",2,1.4,NA,NA,NA,NA,3,4.75279803614,2,0,0,-1,0,2.6638,3.1831,3.9436,4.5074,5.4061,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",16,0,2.10000000000002,0,402.1,3,303,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,2.2166,3.2509,4.2662,4.9602,-999,-999,-999,-999,-999,1,0.5
"39121",16,"UC",2,1.7,NA,NA,NA,NA,3,4.93979194395,2,1,1,1,-999,2.289,3.4879,4.2411,4.8562,6.1884,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",17,0,4.19999999999999,0,399.866666666667,5.89999999999998,298.066666666667,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,0,2.1901,3.646,4.8104,5.633,-999,-999,-999,-999,-999,1,0.5
"39131",17,"UC",2,1.7,NA,NA,NA,NA,3,4.66769967245,2,1,1,-1,-999,1.78,2.3595,3.8464,4.932,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",18,0,12.3,0,387.7,4.39999999999998,304.4,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,0,1.9751,2.7152,3.844,4.7054,5.4758,-999,-999,-999,-999,1,0.5
"39141",18,"UC",2,1.7,NA,NA,NA,NA,0,5.20631594338,2,1,0,-1,1,1.7731,2.311,3.4975,4.7111,5.6815,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",19,0,5.19999999999999,0,394.8,1.89999999999998,298.1,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-999,1.9082,2.9641,4.1885,5.6262,-999,-999,-999,-999,-999,0,0.5
"39151",19,"UC",2,1.4,NA,NA,NA,NA,3,5.22916328583,2,0,0,1,0,2.2748,3.3789,3.9436,5.4171,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",20,0,5.89999999999998,0,402.9,10.2,303.9,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,-999,2.6886,3.3545,4.8231,6.1865,-999,-999,-999,-999,-999,1,0.5
"39161",20,"UC",2,1.6,NA,NA,NA,NA,3,5.22341804169,2,1,0,-1,0,2.1096,3.2735,4.2796,5.1387,5.9075,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",21,0,7.69999999999999,0,407.7,16.3,316.3,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,-999,1.9248,3.1198,3.8792,4.6121,6.0996,-999,-999,-999,-999,1,0.5
"39171",21,"UC",2,1.2,NA,NA,NA,NA,3,5.1165148007,2,0,1,-1,-999,2.3383,3.6156,4.5195,5.901,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",22,0,5.69999999999999,0,395.85,8.39999999999998,307.05,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,1.7008,2.7153,3.305,4.2348,5.6246,-999,-999,-999,-999,1,0.5
"39181",22,"UC",2,1.2,NA,NA,NA,NA,3,5.15649371004,2,0,0,-1,0,2.2995,2.9686,3.9007,4.7227,6.1383,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",23,0,4,0,400.05,3.5,302.9,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,1.8738,2.64,3.3756,4.8288,5.5679,-999,-999,-999,-999,1,0.5
"39191",23,"UC",2,1.7,NA,NA,NA,NA,3,5.2665071977,2,1,0,-1,0,2.4979,3.0818,3.6786,5.0271,6.0115,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",24,0,25.6,0,384.15,119.9,241.35,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,-999,2.4793,3.2215,3.7259,4.307,5.2932,5.8298,-999,-999,-999,1,0.5
"39201",24,"UC",2,1.4,NA,NA,NA,NA,3,5.03180825042,2,0,1,-1,-999,1.8829,3.1698,3.9116,5.2358,-999,-999,-999,-999,-999,1,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",25,0,3.10000000000002,0,396.9,5.89999999999998,305.9,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,1.7332,2.2844,3.3228,4.7882,6.0471,-999,-999,-999,-999,1,0.5
"39211",25,"UC",2,1.4,NA,NA,NA,NA,3,5.1717876792,2,0,1,-1,-999,2.4156,3.91,4.683,5.636,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",26,0,0.199999999999989,0,399.8,4.30000000000001,304.3,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,2.2885,3.5302,4.0662,4.6497,5.9706,-999,-999,-999,-999,1,0.5
"39221",26,"UC",2,1.6,NA,NA,NA,NA,3,5.20088556097,2,1,1,1,-999,2.6512,3.679,5.0189,6.2235,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",27,0,1.69999999999999,0,398.3,12.2,312.2,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,0,2.2616,3.3896,4.036,4.6575,5.8089,-999,-999,-999,-999,1,0.5
"39231",27,"UC",2,1.6,NA,NA,NA,NA,3,4.64025733208,2,1,1,-1,-999,1.9387,3.4265,4.6092,5.3163,-999,-999,-999,-999,-999,22,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",28,0,7.30000000000001,0,407.3,20,320,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,2.0464,3.2768,3.812,4.7458,-999,-999,-999,-999,-999,1,0.5
"39241",28,"UC",2,1.4,NA,NA,NA,NA,3,5.02243559333,2,0,1,1,-999,2.4465,3.3039,4.2966,4.8711,5.6043,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",29,0,17.1,0,388.25,3.80000000000001,297.9,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,0,2.5716,3.8009,4.7269,5.4987,-999,-999,-999,-999,-999,1,0.5
"39251",29,"UC",2,1.4,NA,NA,NA,NA,3,5.10971438636,2,0,0,1,0,2.0118,2.8056,3.3217,4.4827,5.4377,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",30,0,8.80000000000001,0,391.2,4.5,295.5,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,-999,2.2433,3.155,3.6572,4.5204,5.1857,6.0062,-999,-999,-999,1,0.5
"3926",30,"UC",2,1.2,NA,NA,NA,NA,3,4.74895589927,2,0,0,-1,0,1.7243,2.2609,3.6717,5.1649,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",31,0,3.80000000000001,0,399.3,14.1,310.4,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,-999,2.6534,4.0405,5.4225,-999,-999,-999,-999,-999,-999,1,0.5
"3927",31,"UC",2,1.6,NA,NA,NA,NA,3,5.16596059243,2,1,1,1,-999,1.7317,3.1234,4.3423,5.2526,6.717,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","LT_01Jun2015_11-43.txt",32,0,7.19999999999999,0,392.8,3.69999999999999,296.3,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,0,2.4274,3.835,4.9435,6.0167,-999,-999,-999,-999,-999,1,0.5
"2109",1,"VV",2,1.8,NA,NA,NA,NA,0,4.77685776838,2,1,0,1,1,2.3782,3.3165,4.623,5.8284,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",2,1,8.5,0,405.05,29,325.65,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,-999,2.4119,3.3317,4.4196,5.7596,-999,-999,-999,-999,-999,0,0.5
"3342",2,"VV",2,1.3,NA,NA,NA,NA,3,4.32770237996,2,0,0,1,0,1.5327,2.924,4.3604,5.6361,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",3,0,6.80000000000001,0,401.5,19.8,312.166666666667,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,-999,1.7392,3.1997,4.2956,4.8759,-999,-999,-999,-999,-999,1,0.5
"4109",3,"VV",2,1.5,NA,NA,NA,NA,0,4.59642370847,2,1,0,1,-1,2.4861,3.7494,4.8718,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",4,1,23.5,0,400.06,33.1,326.16,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,-999,2.3825,3.4199,4.6171,5.7395,-999,-999,-999,-999,-999,0,0.5
"5106",4,"VV",2,1.8,NA,NA,NA,NA,3,4.61580107214,2,1,0,-1,0,2.1806,3.1566,4.2428,5.5512,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",5,1,6.80000000000001,0,403.15,21.8,321.1,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,-999,1.8733,3.0639,3.9793,4.7717,-999,-999,-999,-999,-999,1,0.5
"6106",5,"VV",2,0.8,NA,NA,NA,NA,3,4.74824717776,2,0,1,1,-999,1.5546,2.3147,3.1301,4.094,4.7708,5.6567,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",6,0,9,0,403.7,19.2,317.333333333333,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,0,1.7333,2.6246,3.2173,3.7186,4.6997,5.8132,-999,-999,-999,1,0.5
"7106",6,"VV",2,0.8,NA,NA,NA,NA,3,4.31068010433,2,0,0,-1,0,1.6703,2.2565,3.3792,4.4145,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",7,1,10.7,0,402.233333333333,28,324.833333333333,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,2.0644,3.0577,3.7957,4.3988,5.2934,-999,-999,-999,-999,1,0.5
"8105",7,"VV",2,1.3,NA,NA,NA,NA,3,4.55899292472,2,0,0,1,0,1.7083,3.0043,3.5733,4.5164,5.2359,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",8,0,31.1,0,412.275,20.4,317.175,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,-999,1.5208,2.6631,3.5282,4.402,5.7734,-999,-999,-999,-999,1,0.5
"998",8,"VV",2,1.5,NA,NA,NA,NA,3,4.54708340438,2,1,0,-1,0,1.5634,2.5877,3.6212,4.3365,5.0909,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",9,0,9.10000000000002,0,405.3,8.30000000000001,304.7,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,-999,1.5456,2.9206,3.7117,5.1731,-999,-999,-999,-999,-999,1,0.5
"1038",9,"VV",2,1.3,NA,NA,NA,NA,3,4.72952500783,2,0,1,-1,-999,2.0037,2.9054,4.1768,5.1581,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",10,0,7.5,0,404.633333333333,17.5,316.066666666667,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,1.9346,3.2769,3.8126,4.5638,5.4989,-999,-999,-999,-999,1,0.5
"1130",10,"VV",2,1.8,NA,NA,NA,NA,0,4.61315942118,2,1,1,1,-999,1.89,2.3981,3.2153,4.0823,5.4985,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",11,0,4.69999999999999,0,395.3,14.7,314.7,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,1,2.4974,3.3055,4.0625,5.1593,-999,-999,-999,-999,-999,0,0.5
"1217",11,"VV",2,1.8,NA,NA,NA,NA,3,4.77006345595,2,1,1,1,-999,2.1733,2.8477,4.1773,5.4625,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",12,0,5.69999999999999,0,404.55,9.89999999999998,304.3,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,0,1.5534,2.1284,2.8405,3.4768,4.7685,5.5159,-999,-999,-999,1,0.5
"1317",12,"VV",2,1.3,NA,NA,NA,NA,3,4.8459971179,2,0,1,-1,-999,2.4319,3.2904,4.7472,6.1528,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",13,0,5.89999999999998,0,401.675,6.60000000000002,301.175,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,1.8801,2.4088,3.7363,5.2167,-999,-999,-999,-999,-999,1,0.5
"1429",13,"VV",2,1.5,NA,NA,NA,NA,0,4.61780204607,2,1,0,-1,-1,2.0988,3.5788,4.6001,5.6905,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",14,0,1.19999999999999,0,398.8,13.5,313.5,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-999,2.1579,2.7766,4.0294,5.2386,-999,-999,-999,-999,-999,0,0.5
"1526",14,"VV",2,0.8,NA,NA,NA,NA,3,4.54949612596,2,0,1,-1,-999,2.4213,3.7222,4.6051,5.3846,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",15,0,3.5,0,401.433333333333,18.2,316.1,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,2.3762,3.4418,4.0731,5.4918,-999,-999,-999,-999,-999,1,0.5
"1626",15,"VV",2,1.8,NA,NA,NA,NA,0,4.35871044665,2,1,1,-1,-999,2.242,3.307,4.5828,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",16,0,23.3,0,392.333333333333,15.4,313.266666666667,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-1,2.185,3.4401,4.0909,4.6239,-999,-999,-999,-999,-999,0,0.5
"1726",16,"VV",2,0.8,NA,NA,NA,NA,3,4.97686782815,2,0,0,-1,0,2.4121,3.7469,4.3391,5.4859,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",17,0,12.7,0,398.94,15.5,308.18,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,-999,1.622,2.9934,4.281,5.4418,-999,-999,-999,-999,-999,1,0.5
"1826",17,"VV",2,1.3,NA,NA,NA,NA,0,4.73733026711,2,0,0,-1,-1,2.0423,3.0501,3.5995,4.645,5.4658,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",18,0,7,0,402.95,16.7,314.3,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,-999,1.737,2.2631,2.8101,3.3269,4.3595,5.7059,-999,-999,-999,0,0.5
"1945",18,"VV",2,1.8,NA,NA,NA,NA,3,4.88305667812,2,1,1,-1,-999,1.669,2.7356,3.898,4.9465,6.3979,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",19,0,29.6,0,387.7,10.5,305.866666666667,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,0,1.9299,3.141,3.662,4.8289,6.1854,-999,-999,-999,-999,1,0.5
"2026",19,"VV",2,1.5,NA,NA,NA,NA,0,4.51797098514,2,1,1,-1,-999,1.9737,3.0962,3.8536,4.7593,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",20,0,0.699999999999989,0,399.3,7.19999999999999,307.2,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-1,2.1316,3.2938,4.1873,5.5242,-999,-999,-999,-999,-999,0,0.5
"2130",20,"VV",2,1.3,NA,NA,NA,NA,3,4.94124464707,2,0,1,1,-999,1.9033,2.4654,3.2931,4.5096,5.5149,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",21,1,13.2,0,403.383333333333,34.1,322.566666666667,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,0,1.8511,2.5998,3.2155,4.4777,5.046,-999,-999,-999,-999,1,0.5
"2228",21,"VV",2,0.8,NA,NA,NA,NA,3,4.61265829066,2,0,1,1,-999,1.8725,2.6319,4.0668,4.9146,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",22,0,12.6,0,400.8,9.89999999999998,303.5,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,0,1.5229,2.8071,3.4883,4.4734,5.0603,-999,-999,-999,-999,1,0.5
"23103",22,"VV",2,1.5,NA,NA,NA,NA,0,4.35025107327,2,1,1,1,-999,2.3199,2.8951,3.7282,4.8872,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",23,0,0.800000000000011,0,400.8,6,306,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,-1,1.5831,2.1066,2.7241,3.2776,4.7054,-999,-999,-999,-999,0,0.5
"24104",23,"VV",2,1.3,NA,NA,NA,NA,3,4.58800571943,2,0,0,-1,0,1.6812,2.947,3.5285,4.145,5.5557,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",24,1,8.80000000000001,0,403.633333333333,32.9,319.533333333333,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,2.2167,3.5654,4.3499,5.4255,-999,-999,-999,-999,-999,1,0.5
"25105",24,"VV",2,1.8,NA,NA,NA,NA,3,4.85224151433,2,1,0,-1,0,2.2536,3.3081,4.5614,5.1731,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",25,0,1.10000000000002,0,399.7,14.7,310.1,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-999,1.7733,3.0658,4.5214,5.1543,-999,-999,-999,-999,-999,1,0.5
"26104",25,"VV",2,1.3,NA,NA,NA,NA,3,4.73586925614,2,0,1,1,-999,1.5803,2.1965,2.9643,4.0873,5.1991,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",26,1,20.7,0,391.3,24.5,315.82,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,0,1.7284,2.3535,3.4717,4.5625,5.2655,-999,-999,-999,-999,1,0.5
"27104",26,"VV",2,0.8,NA,NA,NA,NA,3,4.92975901097,2,0,0,1,0,2.4423,3.0885,4.5146,5.1776,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",27,0,36.3,0,418.66,16.9,314.74,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,-999,1.6537,2.8575,3.6097,4.6679,5.9509,-999,-999,-999,-999,1,0.5
"28104",27,"VV",2,0.8,NA,NA,NA,NA,3,4.89556682582,2,0,0,1,0,2.2917,3.5529,4.3797,5.4472,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",28,0,23.8,0,393.5,20.6,315.35,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,-999,2.2093,3.3527,4.6196,6.004,-999,-999,-999,-999,-999,1,0.5
"29104",28,"VV",2,0.8,NA,NA,NA,NA,3,4.83145619335,2,0,1,-1,-999,2.4248,3.6813,5.1109,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",29,0,10.3,0,404.033333333333,14.3,306.966666666667,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,2.0976,3.441,4.6473,6.1049,-999,-999,-999,-999,-999,1,0.5
"30104",29,"VV",2,1.8,NA,NA,NA,NA,3,4.70497562114,2,1,0,1,0,2.4241,3.4402,4.7514,6.0474,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",30,0,6.19999999999999,0,398.566666666667,8.69999999999999,303.933333333333,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,-999,2.117,3.5117,4.497,5.236,-999,-999,-999,-999,-999,1,0.5
"31104",30,"VV",2,1.5,NA,NA,NA,NA,3,4.79830356987,2,1,1,1,-999,1.7683,2.4872,3.3849,4.5763,5.3719,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",31,0,27.6,0,392.525,14.9,307.525,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,0,1.8322,2.9864,3.6947,4.2162,4.8052,5.9435,-999,-999,-999,1,0.5
"32104",31,"VV",2,1.5,NA,NA,NA,NA,0,4.39995986225,2,1,0,1,1,2.2072,2.9871,3.9153,5.412,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",32,0,7.69999999999999,0,402.4,13.7,312.5,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,-999,1.6012,2.6987,3.5908,4.1569,5.3164,-999,-999,-999,-999,0,0.5
"3343",32,"VV",2,1.5,NA,NA,NA,NA,3,4.63065870698,2,1,0,1,0,1.6034,2.2395,3.0956,4.5375,5.4609,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",33,0,3,0,402.55,14.2,314.1,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,-999,2.2002,2.8796,3.8854,4.4373,5.3295,-999,-999,-999,-999,1,0.5
"3426",33,"VV",2,1.8,NA,NA,NA,NA,0,4.81356938485,2,1,0,-1,1,1.565,2.7968,3.9189,4.5734,5.121,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",34,0,7.10000000000002,0,399.766666666667,5.5,296.4,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-999,1.5606,2.7965,3.9647,5.3283,-999,-999,-999,-999,-999,0,0.5
"3526",34,"VV",2,1.8,NA,NA,NA,NA,0,4.92216778357,2,1,0,1,1,2.4968,3.255,4.2479,5.1531,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",35,1,19.6,0,399.533333333333,29.7,321.766666666667,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,-999,2.3606,3.5541,4.3677,5.2753,-999,-999,-999,-999,-999,0,0.5
"3626",35,"VV",2,1.3,NA,NA,NA,NA,3,4.70852611184,2,0,1,-1,-999,2.4814,3.776,5.214,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",36,1,40.7,0,386.56,26,307.88,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,1.9705,2.7986,3.4205,4.2985,5.0024,-999,-999,-999,-999,1,0.5
"37100",36,"VV",2,0.8,NA,NA,NA,NA,3,4.52960485727,2,0,1,-1,-999,2.4565,3.6426,4.867,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",37,1,3.5,0,399.266666666667,29.2,319.8,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,1.6114,2.8953,4.1959,4.7651,-999,-999,-999,-999,-999,1,0.5
"38100",37,"VV",2,1.5,NA,NA,NA,NA,3,4.58044670704,2,1,1,1,-999,2.3376,2.8556,3.6506,4.5677,6.0356,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",38,0,15.6,0,411.74,8.89999999999998,303,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,0,1.7814,2.8477,4.0325,4.9455,-999,-999,-999,-999,-999,1,0.5
"3928",38,"VV",2,1.8,NA,NA,NA,NA,3,4.78363784369,2,1,1,-1,-999,1.5241,2.482,3.9449,4.9116,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",39,0,6.30000000000001,0,402.92,14.8,310.68,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,0,2.3172,3.5657,4.3216,5.6512,-999,-999,-999,-999,-999,1,0.5
"4026",39,"VV",2,1.3,NA,NA,NA,NA,3,4.63623340599,2,0,0,-1,0,2.2878,3.5916,4.9013,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",40,0,17.4,0,395.82,16.6,315.02,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,1.5751,2.1713,2.6777,3.7213,5.1141,-999,-999,-999,-999,1,0.5
"4130",40,"VV",2,1.5,NA,NA,NA,NA,0,4.38971790718,2,1,1,-1,-999,1.919,2.4619,3.3885,4.5698,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","MM_17Aug2015_15-24.txt",41,0,12.2,0,411.85,11.4,308.65,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,1,2.2251,3.5739,4.9844,-999,-999,-999,-999,-999,-999,0,0.5
