"","trialnum","subject","numObjects","speed","direction","condition","leftOrRight","offsetXYring0","orderCorrect","trialDurTotal","numTargets","whichIsTarget0","ringToQuery","Direction0","respAdj0","rev0_0","rev0_1","rev0_2","rev0_3","rev0_4","rev0_5","rev0_6","rev0_7","rev0_8","timingBlips","exp","file","Position","Exclusion","correct","chanceRate"
"401",88,"JQ",2,2,-1,2,1,"[10, 0]",3,4.33730562367,1,1,0,-1,0,2.4451,3.5436,4.8835,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"402",89,"JQ",2,2,1,0,1,"[0, 0]",3,4.42332991378,1,1,0,-1,0,1.9751,2.6846,3.7724,5.1832,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"403",90,"JQ",2,2.1,-1,2,1,"[10, 0]",3,4.53776706222,1,1,0,-1,0,2.0112,3.4319,3.9833,4.8542,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"404",91,"JQ",2,1.8,1,1,0,"[-5, 0]",3,4.60727376793,1,1,0,1,0,1.8787,3.3706,4.7254,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"405",92,"JQ",2,1.8,-1,1,0,"[-5, 0]",3,4.57586292724,1,1,0,-1,0,1.5569,2.3865,3.5358,4.8272,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"406",93,"JQ",2,1.8,1,2,0,"[-10, 0]",3,5.0791387255,1,1,0,1,0,2.0533,2.7584,4.1107,5.3634,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"407",94,"JQ",2,2,-1,2,0,"[-10, 0]",3,4.84106993956,1,1,0,-1,0,1.6291,2.7144,3.9662,5.2353,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"408",95,"JQ",2,2,1,1,0,"[-5, 0]",3,4.48600109922,1,1,0,1,0,2.0581,3.1316,4.5119,5.2426,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-26.txt",-999,-999,1,0.5
"409",0,"JQ",2,1.5,-1,1,0,"[-5, 0]",3,4.31955872905,1,1,0,-1,0,2.1335,3.0586,3.8772,4.8641,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"410",1,"JQ",2,2.1,1,1,0,"[-5, 0]",0,4.98509974624,1,1,0,1,-1,1.6825,2.7532,3.741,4.5843,5.2052,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"411",2,"JQ",2,2.1,1,2,1,"[10, 0]",3,4.72507791867,1,1,0,-1,0,2.379,3.1196,4.0947,4.6051,5.741,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"412",3,"JQ",2,2.1,-1,0,1,"[0, 0]",3,4.39083236492,1,1,0,1,0,2.2145,3.137,4.0198,5.4119,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"413",4,"JQ",2,2.1,-1,2,1,"[10, 0]",0,4.5292784513,1,1,0,-1,1,2.1242,2.8432,3.6305,4.9367,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"414",5,"JQ",2,2.1,-1,2,0,"[-10, 0]",3,4.92116636317,1,1,0,-1,0,2.4836,3.2196,4.1764,4.8911,5.4538,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"415",6,"JQ",2,2.2,1,1,0,"[-5, 0]",3,4.43394758134,1,0,0,-1,0,1.7084,2.5078,3.3056,4.2855,5.41,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"416",7,"JQ",2,1.65,-1,2,1,"[10, 0]",3,4.5414773039,1,1,0,1,0,2.0582,3.3725,4.5624,5.178,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"417",8,"JQ",2,1.65,1,1,1,"[5, 0]",3,4.30156295953,1,1,0,1,0,1.52,2.408,3.3706,4.6286,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"418",9,"JQ",2,1.65,-1,0,0,"[0, 0]",3,4.7306148736,1,1,0,-1,0,1.7165,2.8045,3.3119,4.7917,5.8124,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"419",10,"JQ",2,2.2,-1,0,1,"[0, 0]",3,5.08228916431,1,0,0,-1,0,1.8922,2.5096,3.6108,4.9956,5.7075,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"420",11,"JQ",2,2.2,-1,1,0,"[-5, 0]",0,5.0637614836,1,0,0,1,-1,2.2229,2.8287,3.3555,4.2061,5.6787,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"421",12,"JQ",2,1.65,-1,0,1,"[0, 0]",3,4.3928162266,1,1,0,-1,0,2.4581,3.5869,4.4642,5.2316,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"422",13,"JQ",2,1.5,-1,2,1,"[10, 0]",3,4.92388873101,1,1,0,1,0,2.1408,3.4271,4.3512,5.2406,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"423",14,"JQ",2,2.1,1,0,0,"[0, 0]",3,4.65958889117,1,1,0,1,0,1.9546,2.7364,3.5174,4.6786,5.6433,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"424",15,"JQ",2,1.5,1,1,1,"[5, 0]",3,4.9488960775,1,1,0,1,0,1.9274,3.0595,3.57,4.7247,6.1633,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"425",16,"JQ",2,2.2,1,0,0,"[0, 0]",3,4.7790343119,1,0,0,1,0,1.7745,2.4408,3.5994,4.8188,5.589,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"426",17,"JQ",2,1.65,1,2,1,"[10, 0]",3,4.4976419105,1,1,0,-1,0,1.8648,2.4849,3.1946,4.0918,5.0082,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"427",18,"JQ",2,2.2,-1,0,0,"[0, 0]",0,4.49830271556,1,0,0,1,-1,2.1561,3.519,4.5276,5.2137,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"428",19,"JQ",2,2.1,1,1,1,"[5, 0]",3,4.9165113038,1,1,0,1,0,2.2866,2.8484,3.7964,5.0875,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"429",20,"JQ",2,2.1,-1,0,0,"[0, 0]",0,4.76745549249,1,1,0,1,-1,2.3544,3.4306,4.6168,5.7067,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"430",21,"JQ",2,1.5,-1,2,0,"[-10, 0]",3,4.35410156619,1,1,0,1,0,1.5444,2.3396,3.6204,4.8549,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"431",22,"JQ",2,1.5,1,0,0,"[0, 0]",3,4.94621978679,1,1,0,1,0,1.5968,2.7662,3.9978,5.2597,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"432",23,"JQ",2,1.65,1,2,0,"[-10, 0]",3,4.44573982229,1,1,0,1,0,1.6252,2.9998,3.9079,4.4635,5.7716,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"433",24,"JQ",2,2.2,1,2,0,"[-10, 0]",0,4.95751560486,1,0,0,1,1,1.6916,3.1134,3.8868,4.8524,5.8705,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"434",25,"JQ",2,2.1,-1,1,0,"[-5, 0]",3,4.54936832017,1,1,0,-1,0,2.3488,3.2608,4.6153,5.6305,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"435",26,"JQ",2,2.1,1,2,0,"[-10, 0]",3,4.73076024001,1,1,0,1,0,2.1643,2.7787,3.6219,4.6623,5.5955,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"436",27,"JQ",2,2.2,1,2,1,"[10, 0]",3,4.97660371377,1,0,0,-1,0,1.5838,2.5264,3.2804,3.8876,4.6999,6.0716,-999,-999,-999,1,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"437",28,"JQ",2,1.5,-1,0,1,"[0, 0]",3,4.67089102146,1,1,0,-1,0,1.9826,3.0837,3.6602,4.4949,5.5778,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"438",29,"JQ",2,1.5,-1,1,1,"[5, 0]",3,4.453092691,1,1,0,-1,0,1.5915,2.8347,3.9576,4.9692,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"439",30,"JQ",2,1.65,-1,1,1,"[5, 0]",3,4.7071669191,1,1,0,-1,0,2.0047,3.4912,4.8581,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"440",31,"JQ",2,2.2,-1,2,1,"[10, 0]",3,4.87295861343,1,0,0,1,0,1.5889,2.9039,3.7604,4.789,5.3476,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"441",32,"JQ",2,1.65,1,0,1,"[0, 0]",3,4.86893528131,1,1,0,1,0,1.7521,2.8239,4.1898,5.1669,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"442",33,"JQ",2,2.2,1,0,1,"[0, 0]",3,4.95943058717,1,0,0,-1,0,1.9402,2.8791,4.2344,5.6452,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"443",34,"JQ",2,2.1,-1,1,1,"[5, 0]",3,4.74240378615,1,1,0,-1,0,1.7329,2.8803,3.8363,4.6366,5.8306,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"444",35,"JQ",2,1.5,1,1,0,"[-5, 0]",3,4.30421921012,1,1,0,1,0,2.2642,2.8376,3.7161,4.8801,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"445",36,"JQ",2,2.1,1,0,1,"[0, 0]",3,4.51527558101,1,1,0,1,0,1.7566,3.1553,4.115,4.9239,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"446",37,"JQ",2,1.65,-1,2,0,"[-10, 0]",3,4.78374898194,1,1,0,1,0,1.8506,2.9581,4.1797,5.6733,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"447",38,"JQ",2,1.65,-1,1,0,"[-5, 0]",3,4.96939901287,1,1,0,1,0,2.0807,2.5852,3.1744,4.4844,5.3155,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"448",39,"JQ",2,1.65,1,1,0,"[-5, 0]",3,4.56454579323,1,1,0,1,0,2.4286,3.0964,4.0967,5.0462,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"449",40,"JQ",2,1.5,1,2,0,"[-10, 0]",3,4.74903961926,1,1,0,-1,0,2.2399,3.5992,4.7023,5.358,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"450",41,"JQ",2,2.2,-1,1,1,"[5, 0]",3,4.51351765663,1,0,0,-1,0,1.551,2.5166,3.7323,4.8531,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"451",42,"JQ",2,1.5,1,2,1,"[10, 0]",3,5.08606034126,1,1,0,1,0,2.0248,2.765,3.7027,4.3079,4.9413,5.4809,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"452",43,"JQ",2,2.2,1,1,1,"[5, 0]",3,4.91039930584,1,0,0,-1,0,1.9408,2.7442,3.5026,4.9522,6.3294,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"453",44,"JQ",2,2.2,-1,2,0,"[-10, 0]",0,4.52027701335,1,0,0,1,1,2.2028,2.723,3.9692,4.682,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"454",45,"JQ",2,1.65,1,0,0,"[0, 0]",3,4.48279169189,1,1,0,1,0,1.5264,2.9201,3.99,4.9752,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"455",46,"JQ",2,1.5,1,0,1,"[0, 0]",3,4.31418325071,1,1,0,-1,0,2.3205,3.6098,5.0001,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"456",47,"JQ",2,1.5,-1,0,0,"[0, 0]",3,4.5381364287,1,1,0,-1,0,1.8616,3.3316,4.2582,4.831,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"457",48,"JQ",2,2.1,1,1,0,"[-5, 0]",3,4.30111447829,1,1,0,1,0,1.9019,2.6819,4.1178,4.8049,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"458",49,"JQ",2,2.2,1,0,1,"[0, 0]",0,4.55238093707,1,0,0,1,-1,1.8291,3.0388,4.2962,5.7898,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"459",50,"JQ",2,1.5,-1,1,0,"[-5, 0]",3,4.97099247657,1,1,0,1,0,2.3307,3.5522,4.6644,5.3197,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"460",51,"JQ",2,1.65,-1,0,1,"[0, 0]",3,4.70612161591,1,1,0,-1,0,2.3487,3.4246,4.3282,4.9,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"461",52,"JQ",2,2.1,-1,1,1,"[5, 0]",3,4.60607065958,1,1,0,1,0,2.2644,3.1915,4.0048,4.8784,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"462",53,"JQ",2,1.5,1,2,0,"[-10, 0]",3,4.53574517502,1,1,0,1,0,2.233,3.2733,3.8616,4.8748,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"463",54,"JQ",2,2.2,-1,1,0,"[-5, 0]",0,5.06532483988,1,0,0,1,-1,1.8713,2.5187,3.4466,4.7613,5.7321,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"464",55,"JQ",2,2.1,1,2,0,"[-10, 0]",0,4.45907978414,1,1,0,-1,1,2.2912,3.3595,4.618,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"465",56,"JQ",2,2.2,1,0,0,"[0, 0]",3,4.40558957464,1,0,0,1,0,1.703,2.5345,3.793,4.9436,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"466",57,"JQ",2,2.2,-1,0,0,"[0, 0]",0,4.69105272106,1,0,0,1,1,2.3294,3.7853,4.4359,5.1998,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"467",58,"JQ",2,1.65,-1,2,0,"[-10, 0]",3,4.92029714099,1,1,0,-1,0,2.4055,3.6518,5.0855,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"468",59,"JQ",2,1.65,-1,1,1,"[5, 0]",3,4.84132077412,1,1,0,1,0,2.303,3.1329,3.8287,5.0581,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"469",60,"JQ",2,2.2,-1,1,1,"[5, 0]",0,4.47026877445,1,0,0,-1,-1,2.2724,3.4099,3.9834,4.8539,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"470",61,"JQ",2,2.1,-1,0,1,"[0, 0]",3,4.30826070395,1,1,0,-1,0,2.4237,2.9753,4.3728,5.3565,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"471",62,"JQ",2,1.5,1,1,1,"[5, 0]",3,4.66742312254,1,1,0,-1,0,1.8248,3.1757,3.7584,4.4204,5.4802,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"472",63,"JQ",2,2.1,1,0,1,"[0, 0]",0,4.72204757201,1,1,0,1,-1,1.8191,2.6901,3.5083,4.0321,4.9199,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"473",64,"JQ",2,2.1,1,2,1,"[10, 0]",0,4.83341782304,1,1,0,-1,1,2.0676,2.922,3.4575,4.4387,5.8355,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"474",65,"JQ",2,1.5,1,2,1,"[10, 0]",3,4.95734597853,1,1,0,-1,0,2.3791,3.0083,3.6568,5.0938,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"475",66,"JQ",2,2.2,-1,0,1,"[0, 0]",3,4.89443438644,1,0,0,1,0,2.1278,2.7685,3.9801,4.9575,5.5036,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"476",67,"JQ",2,1.5,-1,0,1,"[0, 0]",3,4.45911269746,1,1,0,1,0,1.5699,2.7353,3.303,4.5322,5.6345,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"477",68,"JQ",2,1.5,-1,1,1,"[5, 0]",3,4.74846149898,1,1,0,-1,0,1.6456,2.3189,2.9604,3.9459,4.9459,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"478",69,"JQ",2,2.1,-1,2,0,"[-10, 0]",3,4.57584549045,1,1,0,1,0,2.2422,3.2694,4.5904,6.0099,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"479",70,"JQ",2,2.1,-1,2,1,"[10, 0]",3,5.01244550836,1,1,0,1,0,1.8691,2.8028,3.689,5.0019,6.4349,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"480",71,"JQ",2,2.1,1,0,0,"[0, 0]",3,4.99800982924,1,1,0,-1,0,2.2018,2.9638,4.1794,4.7696,6.078,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"481",72,"JQ",2,2.2,1,2,0,"[-10, 0]",3,4.81007957067,1,0,0,-1,0,1.7528,2.5294,3.0627,4.2115,4.7981,6.0527,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"482",73,"JQ",2,1.5,-1,2,1,"[10, 0]",3,4.42177535866,1,1,0,-1,0,2.2021,2.8198,4.0165,5.4763,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"483",74,"JQ",2,1.65,1,2,1,"[10, 0]",3,4.49698692454,1,1,0,-1,0,2.4262,3.8602,5.3278,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"484",75,"JQ",2,2.2,-1,2,1,"[10, 0]",3,4.76571391013,1,0,0,1,0,2.0151,2.982,4.2729,5.2114,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"485",76,"JQ",2,1.65,1,0,1,"[0, 0]",3,4.56758000937,1,1,0,1,0,1.6927,2.4013,3.6106,4.7241,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"486",77,"JQ",2,2.2,1,1,1,"[5, 0]",3,5.00305627347,1,0,0,1,0,1.6085,2.9323,3.4622,4.3705,4.9849,5.7428,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"487",78,"JQ",2,2.2,1,1,0,"[-5, 0]",3,4.42929761609,1,0,0,1,0,2.0018,3.2102,3.8715,4.873,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"488",79,"JQ",2,2.1,-1,1,0,"[-5, 0]",0,4.80636936145,1,1,0,1,-1,1.9445,3.0692,4.1578,5.1521,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"489",80,"JQ",2,2.1,1,1,1,"[5, 0]",3,5.0246410903,1,1,0,1,0,2.0382,2.8833,4.1554,5.0303,5.7879,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"490",81,"JQ",2,1.5,-1,0,0,"[0, 0]",3,4.36953586591,1,1,0,1,0,2.4347,3.111,3.9827,4.6084,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"491",82,"JQ",2,1.65,-1,1,0,"[-5, 0]",3,4.64405692546,1,1,0,-1,0,2.3611,2.8758,3.3767,4.231,4.8491,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"492",83,"JQ",2,1.5,-1,2,0,"[-10, 0]",3,4.41765250495,1,1,0,-1,0,2.1055,3.4086,4.7858,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"493",84,"JQ",2,1.65,1,1,1,"[5, 0]",3,4.85536441974,1,1,0,-1,0,1.7683,2.8635,3.6107,4.7596,5.946,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"494",85,"JQ",2,2.1,-1,0,0,"[0, 0]",3,4.84211834443,1,1,0,-1,0,1.9878,3.0716,3.7548,5.2381,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"495",86,"JQ",2,1.5,1,0,1,"[0, 0]",3,4.35488339153,1,1,0,1,0,1.6063,2.4386,3.7171,4.4686,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"496",87,"JQ",2,1.65,-1,0,0,"[0, 0]",3,4.83846195221,1,1,0,-1,0,2.1596,3.5938,4.4684,5.8778,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"497",88,"JQ",2,2.2,-1,2,0,"[-10, 0]",3,5.03139475122,1,0,0,1,0,1.8637,3.2043,3.9488,4.9731,6.2361,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"498",89,"JQ",2,1.65,1,1,0,"[-5, 0]",3,4.83886544191,1,1,0,-1,0,1.8278,2.8918,3.5117,4.8977,5.5132,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"499",90,"JQ",2,1.65,-1,2,1,"[10, 0]",3,5.09356705437,1,1,0,1,0,1.6985,2.6784,3.9478,4.4559,5.5745,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"500",91,"JQ",2,1.65,1,0,0,"[0, 0]",3,4.51987774232,1,1,0,1,0,2.4816,3.6894,4.7941,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"501",92,"JQ",2,2.2,1,2,1,"[10, 0]",0,4.6873758595,1,0,0,-1,1,1.5163,3.0064,4.3368,5.8059,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,0,0.5
"502",93,"JQ",2,1.5,1,0,0,"[0, 0]",3,4.82443873475,1,1,0,1,0,2.4006,3.4238,3.9992,4.8202,5.8019,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"503",94,"JQ",2,1.5,1,1,0,"[-5, 0]",3,4.54972346246,1,1,0,1,0,2.3191,3.0165,4.197,5.2431,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"504",95,"JQ",2,1.65,1,2,0,"[-10, 0]",3,4.79212830691,1,1,0,1,0,2.173,3.0294,4.5092,5.6221,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_16-34.txt",-999,-999,1,0.5
"505",0,"LO",2,1.5,-1,1,1,"[5, 0]",0,4.84502832939,1,1,0,-1,-1,1.7152,2.4108,3.3619,4.1987,5.113,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",400.6,0,0,0.5
"506",1,"LO",2,1.65,1,1,0,"[-5, 0]",3,4.58188349303,1,0,0,1,0,1.6623,2.3542,3.8417,4.3632,5.223,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",393.4,0,1,0.5
"507",2,"LO",2,1.8,-1,0,0,"[0, 0]",3,4.56581375038,1,1,0,1,0,2.0347,2.8643,3.7774,4.5286,5.1681,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",402.3,0,1,0.5
"508",3,"LO",2,1.5,-1,1,0,"[-5, 0]",3,4.38288402001,1,1,0,1,0,2.221,2.9357,3.4389,4.4989,-999,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",392,0,1,0.5
"509",4,"LO",2,1.65,1,1,1,"[5, 0]",3,4.63261440386,1,0,0,-1,0,2.3759,3.202,3.7112,4.8695,-999,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",402.375,0,1,0.5
"510",5,"LO",2,2,1,1,1,"[5, 0]",0,4.6831965976,1,0,0,1,-1,1.6705,2.8068,4.0627,4.9121,-999,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",400.6,0,0,0.5
"511",6,"LO",2,1.65,-1,0,1,"[0, 0]",3,4.66276323759,1,0,0,-1,0,2.2155,3.4062,4.2312,5.701,-999,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",393.9,0,1,0.5
"512",7,"LO",2,1.65,-1,0,0,"[0, 0]",3,4.76395299712,1,0,0,-1,0,1.9847,3.2425,4.3763,4.8823,-999,-999,-999,-999,-999,0,"offCenter","CF_07Apr2015_16-26.txt",392.85,0,1,0.5
